AnimalID,Brand,SiteName,Beach,Year,Month,Day,Sex,AdjustedSex,Age,Mass_kg,StandardLength_cm,AxillaryGirth_cm,FlipperLength_cm,Brand_lead,date,Region
6438,A5,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,27.40,107.0,79.0,NA,A,2001-06-27,E ALEU
6439,A6,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,26.60,106.0,76.0,NA,A,2001-06-27,E ALEU
6440,A7,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,25.80,102.5,74.0,NA,A,2001-06-27,E ALEU
6441,A8,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,30.20,108.0,73.0,NA,A,2001-06-27,E ALEU
6442,A9,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,24.20,101.0,66.0,NA,A,2001-06-27,E ALEU
6443,A10,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,33.20,109.0,74.0,NA,A,2001-06-27,E ALEU
6444,A11,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.80,108.0,73.0,NA,A,2001-06-27,E ALEU
6445,A12,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,34.80,114.0,76.0,NA,A,2001-06-27,E ALEU
6446,A13,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,32.20,110.0,79.0,NA,A,2001-06-27,E ALEU
6447,A14,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,39.00,113.0,90.0,NA,A,2001-06-27,E ALEU
6448,A15,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,42.40,116.0,81.0,NA,A,2001-06-27,E ALEU
6449,A16,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.60,110.0,75.0,NA,A,2001-06-27,E ALEU
6450,A17,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.80,102.0,78.0,NA,A,2001-06-27,E ALEU
6451,A18,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.80,113.0,72.0,NA,A,2001-06-27,E ALEU
6452,A19,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,28.20,106.0,68.0,NA,A,2001-06-27,E ALEU
6453,A20,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,35.20,112.0,72.0,NA,A,2001-06-27,E ALEU
6454,A21,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.00,101.0,72.5,NA,A,2001-06-27,E ALEU
6455,A22,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,21.60,104.0,69.0,NA,A,2001-06-27,E ALEU
6456,A23,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,35.80,114.0,77.0,NA,A,2001-06-27,E ALEU
6457,A24,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,31.80,112.0,75.0,NA,A,2001-06-27,E ALEU
6458,A25,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,30.20,111.0,75.0,NA,A,2001-06-27,E ALEU
6459,A26,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,39.00,110.0,81.0,NA,A,2001-06-27,E ALEU
6460,A27,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,25.00,105.0,62.0,NA,A,2001-06-27,E ALEU
6461,A28,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,19.80,92.0,63.0,NA,A,2001-06-27,E ALEU
6462,A29,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.80,104.0,73.0,NA,A,2001-06-27,E ALEU
6463,A30,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,40.40,112.0,80.5,NA,A,2001-06-27,E ALEU
6464,A31,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,29.40,103.0,76.0,NA,A,2001-06-27,E ALEU
6465,A32,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,29.20,106.0,73.0,NA,A,2001-06-27,E ALEU
6466,A33,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,23.60,98.0,72.0,NA,A,2001-06-27,E ALEU
6467,A34,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,30.80,111.0,73.0,NA,A,2001-06-27,E ALEU
6468,A35,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,36.60,114.0,76.0,NA,A,2001-06-27,E ALEU
6469,A36,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,31.60,103.0,76.0,NA,A,2001-06-27,E ALEU
6470,A37,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,26.00,102.0,68.0,NA,A,2001-06-27,E ALEU
6471,A38,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,32.60,109.0,74.0,NA,A,2001-06-27,E ALEU
6472,A39,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,24.60,100.0,66.5,NA,A,2001-06-27,E ALEU
6473,A40,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,24.80,105.0,70.0,NA,A,2001-06-27,E ALEU
6474,A41,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,29.40,109.0,73.0,NA,A,2001-06-27,E ALEU
6475,A42,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,33.00,104.0,74.0,NA,A,2001-06-27,E ALEU
6476,A43,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.80,108.0,70.0,NA,A,2001-06-27,E ALEU
6477,A44,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,29.00,109.0,74.0,NA,A,2001-06-27,E ALEU
6478,A45,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,28.40,107.0,74.0,NA,A,2001-06-27,E ALEU
6479,A46,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,37.60,116.0,78.0,NA,A,2001-06-27,E ALEU
6480,A47,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,32.60,109.0,77.0,NA,A,2001-06-27,E ALEU
6481,A48,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,33.80,108.0,73.0,NA,A,2001-06-27,E ALEU
6482,A49,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,22.40,104.0,65.0,NA,A,2001-06-27,E ALEU
6483,A50,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,23.60,105.0,71.0,NA,A,2001-06-27,E ALEU
6484,A51,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,31.80,108.0,81.0,NA,A,2001-06-27,E ALEU
6485,A52,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,35.60,115.0,76.0,NA,A,2001-06-27,E ALEU
6486,A53,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,26.40,103.0,70.0,NA,A,2001-06-27,E ALEU
6487,A54,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,25.60,115.0,84.0,NA,A,2001-06-27,E ALEU
6488,A55,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,37.00,105.0,69.0,NA,A,2001-06-27,E ALEU
6489,A56,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,30.60,106.0,73.0,NA,A,2001-06-27,E ALEU
6490,A57,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.00,106.0,78.0,NA,A,2001-06-27,E ALEU
6491,A58,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,38.00,116.0,78.0,NA,A,2001-06-27,E ALEU
6492,A59,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,23.40,100.0,66.0,NA,A,2001-06-27,E ALEU
6493,A60,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,25.80,107.0,70.0,NA,A,2001-06-27,E ALEU
6494,A61,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,23.20,103.0,68.5,NA,A,2001-06-27,E ALEU
6495,A62,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,30.40,110.0,71.5,NA,A,2001-06-27,E ALEU
6496,A63,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,37.80,115.0,81.0,NA,A,2001-06-27,E ALEU
6497,A64,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,29.20,104.0,73.0,NA,A,2001-06-27,E ALEU
6498,A65,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,40.60,111.0,84.0,NA,A,2001-06-27,E ALEU
6499,A66,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,31.40,107.0,77.0,NA,A,2001-06-27,E ALEU
6500,A67,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,28.00,102.0,70.0,NA,A,2001-06-27,E ALEU
6501,A68,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,26.60,106.0,75.5,NA,A,2001-06-27,E ALEU
6502,A69,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,37.00,111.0,78.0,NA,A,2001-06-27,E ALEU
6503,A70,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,37.60,113.0,83.0,NA,A,2001-06-27,E ALEU
6504,A71,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,25.60,100.0,69.0,NA,A,2001-06-27,E ALEU
6505,A72,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,31.20,112.0,71.0,NA,A,2001-06-27,E ALEU
6506,A73,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,30.20,110.0,76.0,NA,A,2001-06-27,E ALEU
6507,A74,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,30.20,107.0,77.0,NA,A,2001-06-27,E ALEU
6508,A75,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,29.80,111.0,74.0,NA,A,2001-06-27,E ALEU
6509,A76,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,34.00,109.0,82.0,NA,A,2001-06-27,E ALEU
6510,A77,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,27.60,106.0,70.0,NA,A,2001-06-27,E ALEU
6511,A78,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,39.00,116.0,82.0,NA,A,2001-06-27,E ALEU
6512,A79,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,40.60,115.0,82.0,NA,A,2001-06-27,E ALEU
6513,A80,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,38.20,115.0,80.0,NA,A,2001-06-27,E ALEU
6514,A81,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,32.00,113.0,73.0,NA,A,2001-06-27,E ALEU
6515,A82,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,34.20,107.0,81.0,NA,A,2001-06-27,E ALEU
6516,A83,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,34.80,107.0,79.0,NA,A,2001-06-27,E ALEU
6517,A84,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,36.60,109.0,80.0,NA,A,2001-06-27,E ALEU
6518,A85,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,32.60,108.0,79.0,NA,A,2001-06-27,E ALEU
6519,A86,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,41.40,114.0,82.0,NA,A,2001-06-27,E ALEU
6520,A87,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.60,102.0,76.0,NA,A,2001-06-27,E ALEU
6521,A88,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,36.20,108.0,80.0,NA,A,2001-06-27,E ALEU
6522,A89,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.80,109.0,73.0,NA,A,2001-06-27,E ALEU
6523,A90,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.80,110.0,70.0,NA,A,2001-06-27,E ALEU
6524,A91,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,42.20,122.0,85.0,NA,A,2001-06-27,E ALEU
6525,A92,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.80,101.0,73.0,NA,A,2001-06-27,E ALEU
6526,A93,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.00,107.0,72.0,NA,A,2001-06-27,E ALEU
6527,A94,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.60,109.0,70.0,NA,A,2001-06-27,E ALEU
6528,A95,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,32.20,110.0,71.5,NA,A,2001-06-27,E ALEU
6529,A96,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,27.40,104.0,74.0,NA,A,2001-06-27,E ALEU
6530,A97,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,40.40,119.0,82.0,NA,A,2001-06-27,E ALEU
6531,A98,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,35.80,113.0,79.0,NA,A,2001-06-27,E ALEU
6532,A99,UGAMAK/NORTH,NA,2001,6,27,F,NA,P,36.60,109.0,82.0,NA,A,2001-06-27,E ALEU
6533,A100,UGAMAK/NORTH,NA,2001,6,27,M,NA,P,41.20,115.0,89.0,NA,A,2001-06-27,E ALEU
6534,A101,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,23.40,104.0,67.0,NA,A,2001-06-28,E ALEU
6535,A102,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,26.60,98.0,73.0,NA,A,2001-06-28,E ALEU
6536,A103,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,29.00,113.0,73.0,NA,A,2001-06-28,E ALEU
6537,A104,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,29.80,105.0,73.0,NA,A,2001-06-28,E ALEU
6538,A105,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,25.80,101.0,68.0,NA,A,2001-06-28,E ALEU
6539,A106,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,35.20,113.0,88.0,NA,A,2001-06-28,E ALEU
6540,A107,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,26.20,105.0,67.0,NA,A,2001-06-28,E ALEU
6541,A108,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,27.40,107.0,72.0,NA,A,2001-06-28,E ALEU
6542,A109,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,20.40,100.0,65.0,NA,A,2001-06-28,E ALEU
6543,A110,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,32.80,104.0,76.0,NA,A,2001-06-28,E ALEU
6544,A111,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,28.20,108.0,72.0,NA,A,2001-06-28,E ALEU
6545,A112,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,36.00,108.0,81.0,NA,A,2001-06-28,E ALEU
6546,A113,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,37.80,109.0,84.0,NA,A,2001-06-28,E ALEU
6547,A114,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,29.20,105.0,74.0,NA,A,2001-06-28,E ALEU
6548,A115,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,32.00,107.0,75.0,NA,A,2001-06-28,E ALEU
6549,A116,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,36.60,111.0,78.5,NA,A,2001-06-28,E ALEU
6550,A117,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,29.20,107.0,70.0,NA,A,2001-06-28,E ALEU
6551,A118,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,27.00,106.0,71.0,NA,A,2001-06-28,E ALEU
6552,A119,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,26.20,104.0,70.0,NA,A,2001-06-28,E ALEU
6553,A120,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,34.20,112.0,76.0,NA,A,2001-06-28,E ALEU
6554,A121,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,25.00,99.0,69.0,NA,A,2001-06-28,E ALEU
6555,A122,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,34.80,113.0,78.0,NA,A,2001-06-28,E ALEU
6556,A123,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,25.00,108.0,69.0,NA,A,2001-06-28,E ALEU
6557,A124,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,26.20,100.0,70.0,NA,A,2001-06-28,E ALEU
6558,A125,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,21.80,100.0,68.0,NA,A,2001-06-28,E ALEU
6559,A126,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,21.60,99.0,67.0,NA,A,2001-06-28,E ALEU
6560,A127,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,30.60,110.0,77.0,NA,A,2001-06-28,E ALEU
6561,A128,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,28.20,109.0,75.0,NA,A,2001-06-28,E ALEU
6562,A129,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,39.20,117.0,82.0,NA,A,2001-06-28,E ALEU
6563,A130,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,24.20,103.0,73.0,NA,A,2001-06-28,E ALEU
6564,A131,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,28.20,105.0,71.0,NA,A,2001-06-28,E ALEU
6565,A132,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,25.40,103.0,74.0,NA,A,2001-06-28,E ALEU
6566,A133,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,15.80,94.0,57.0,NA,A,2001-06-28,E ALEU
6567,A134,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,30.60,107.0,76.0,NA,A,2001-06-28,E ALEU
6568,A135,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,20.80,98.0,67.0,NA,A,2001-06-28,E ALEU
6569,A136,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,44.00,110.0,79.0,NA,A,2001-06-28,E ALEU
6570,A137,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,33.20,109.0,80.0,NA,A,2001-06-28,E ALEU
6571,A138,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,29.80,109.0,70.0,NA,A,2001-06-28,E ALEU
6572,A139,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,30.00,102.0,73.0,NA,A,2001-06-28,E ALEU
6573,A140,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,29.80,109.0,76.0,NA,A,2001-06-28,E ALEU
6574,A141,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,29.40,108.0,72.0,NA,A,2001-06-28,E ALEU
6575,A142,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,26.40,100.0,70.5,NA,A,2001-06-28,E ALEU
6576,A143,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,33.60,109.0,76.0,NA,A,2001-06-28,E ALEU
6577,A144,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,20.60,108.0,75.0,NA,A,2001-06-28,E ALEU
6578,A145,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,34.20,107.0,81.0,NA,A,2001-06-28,E ALEU
6579,A146,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,23.20,97.0,67.0,NA,A,2001-06-28,E ALEU
6580,A147,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,29.00,104.0,75.5,NA,A,2001-06-28,E ALEU
6581,A148,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,21.20,94.0,67.0,NA,A,2001-06-28,E ALEU
6582,A149,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,30.00,107.0,77.5,NA,A,2001-06-28,E ALEU
6583,A150,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,27.00,97.0,75.0,NA,A,2001-06-28,E ALEU
6584,A151,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,23.80,103.0,66.0,NA,A,2001-06-28,E ALEU
6585,A152,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,35.00,112.0,79.0,NA,A,2001-06-28,E ALEU
6586,A153,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,30.00,109.0,73.0,NA,A,2001-06-28,E ALEU
6587,A154,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,41.80,120.0,80.0,NA,A,2001-06-28,E ALEU
6588,A155,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,23.60,92.0,68.0,NA,A,2001-06-28,E ALEU
6589,A156,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,26.00,106.0,69.5,NA,A,2001-06-28,E ALEU
6590,A157,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,26.60,102.5,71.0,NA,A,2001-06-28,E ALEU
6591,A158,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,25.20,104.0,69.0,NA,A,2001-06-28,E ALEU
6592,A159,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,29.00,100.0,76.5,NA,A,2001-06-28,E ALEU
6593,A160,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,24.80,104.0,70.0,NA,A,2001-06-28,E ALEU
6594,A161,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,35.40,111.0,80.0,NA,A,2001-06-28,E ALEU
6595,A162,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,27.80,106.0,71.0,NA,A,2001-06-28,E ALEU
6596,A163,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,34.60,110.0,77.0,NA,A,2001-06-28,E ALEU
6597,A164,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,23.60,103.0,63.5,NA,A,2001-06-28,E ALEU
6598,A165,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,25.40,106.0,71.0,NA,A,2001-06-28,E ALEU
6599,A166,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,33.20,112.0,71.0,NA,A,2001-06-28,E ALEU
6600,A167,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,34.20,110.0,76.0,NA,A,2001-06-28,E ALEU
6601,A168,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,M,P,30.20,105.0,77.0,NA,A,2001-06-28,E ALEU
6602,A169,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,31.40,109.0,71.0,NA,A,2001-06-28,E ALEU
6603,A170,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,29.40,108.0,73.0,NA,A,2001-06-28,E ALEU
6604,A171,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,32.20,109.0,79.0,NA,A,2001-06-28,E ALEU
6605,A172,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,28.40,106.0,72.0,NA,A,2001-06-28,E ALEU
6606,A173,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,34.00,113.0,73.0,NA,A,2001-06-28,E ALEU
6607,A174,UGAMAK/UGAMAK BAY,NA,2001,6,28,F,NA,P,35.20,111.0,79.0,NA,A,2001-06-28,E ALEU
6608,A175,UGAMAK/UGAMAK BAY,NA,2001,6,28,M,NA,P,30.20,102.0,74.0,NA,A,2001-06-28,E ALEU
6662,E1,WOODED (FISH),NA,2001,7,5,F,NA,P,17.80,91.0,61.0,NA,E,2001-07-05,E GULF
6663,E2,WOODED (FISH),NA,2001,7,5,M,NA,P,28.80,101.0,73.0,NA,E,2001-07-05,E GULF
6664,E3,WOODED (FISH),NA,2001,7,5,M,NA,P,30.20,100.0,75.0,NA,E,2001-07-05,E GULF
6665,E4,WOODED (FISH),NA,2001,7,5,M,NA,P,35.80,105.0,81.0,NA,E,2001-07-05,E GULF
6666,E5,WOODED (FISH),NA,2001,7,5,F,NA,P,31.80,105.0,70.0,NA,E,2001-07-05,E GULF
6667,E6,WOODED (FISH),NA,2001,7,5,M,NA,P,22.40,102.0,66.5,NA,E,2001-07-05,E GULF
6668,E7,WOODED (FISH),NA,2001,7,5,F,NA,P,26.80,96.0,70.0,NA,E,2001-07-05,E GULF
6669,E8,WOODED (FISH),NA,2001,7,5,F,NA,P,25.40,103.0,72.0,NA,E,2001-07-05,E GULF
6670,E9,WOODED (FISH),NA,2001,7,5,F,NA,P,26.80,100.0,69.0,NA,E,2001-07-05,E GULF
6671,E10,WOODED (FISH),NA,2001,7,5,M,NA,P,26.20,101.0,73.0,NA,E,2001-07-05,E GULF
6672,E11,WOODED (FISH),NA,2001,7,5,F,NA,P,34.60,110.0,73.0,NA,E,2001-07-05,E GULF
6673,E12,WOODED (FISH),NA,2001,7,5,M,NA,P,25.80,98.0,68.0,NA,E,2001-07-05,E GULF
6674,E13,WOODED (FISH),NA,2001,7,5,F,NA,P,25.60,99.0,70.0,NA,E,2001-07-05,E GULF
6675,E14,WOODED (FISH),NA,2001,7,5,F,NA,P,32.60,104.0,79.0,NA,E,2001-07-05,E GULF
6676,E15,WOODED (FISH),NA,2001,7,5,M,F,P,25.80,100.0,71.0,NA,E,2001-07-05,E GULF
6677,E16,WOODED (FISH),NA,2001,7,5,M,NA,P,29.20,102.0,70.0,NA,E,2001-07-05,E GULF
6678,E17,WOODED (FISH),NA,2001,7,5,M,NA,P,25.80,99.0,68.0,NA,E,2001-07-05,E GULF
6679,E18,WOODED (FISH),NA,2001,7,5,F,NA,P,35.20,108.0,77.0,NA,E,2001-07-05,E GULF
6680,E19,WOODED (FISH),NA,2001,7,5,F,NA,P,24.40,100.0,70.0,NA,E,2001-07-05,E GULF
6681,E20,WOODED (FISH),NA,2001,7,5,M,NA,P,30.20,105.0,71.0,NA,E,2001-07-05,E GULF
6682,E21,WOODED (FISH),NA,2001,7,5,F,NA,P,24.40,92.0,69.0,NA,E,2001-07-05,E GULF
6683,E22,WOODED (FISH),NA,2001,7,5,M,NA,P,26.20,101.0,68.0,NA,E,2001-07-05,E GULF
6684,E23,WOODED (FISH),NA,2001,7,5,F,NA,P,23.20,95.0,67.0,NA,E,2001-07-05,E GULF
6685,E24,WOODED (FISH),NA,2001,7,5,M,NA,P,26.40,102.0,68.0,NA,E,2001-07-05,E GULF
6686,E25,WOODED (FISH),NA,2001,7,5,F,NA,P,28.60,104.0,71.0,NA,E,2001-07-05,E GULF
6687,E26,WOODED (FISH),NA,2001,7,5,M,NA,P,34.20,110.0,83.0,NA,E,2001-07-05,E GULF
6688,E27,WOODED (FISH),NA,2001,7,5,M,NA,P,32.00,108.0,75.0,NA,E,2001-07-05,E GULF
6689,E28,WOODED (FISH),NA,2001,7,5,M,NA,P,31.20,103.0,76.0,NA,E,2001-07-05,E GULF
6690,E29,WOODED (FISH),NA,2001,7,5,F,NA,P,22.60,95.0,69.0,NA,E,2001-07-05,E GULF
6691,E30,WOODED (FISH),NA,2001,7,5,F,NA,P,25.40,98.0,69.0,NA,E,2001-07-05,E GULF
6692,E31,WOODED (FISH),NA,2001,7,5,F,NA,P,25.20,98.0,69.0,NA,E,2001-07-05,E GULF
6693,E32,WOODED (FISH),NA,2001,7,5,M,NA,P,25.60,99.0,66.0,NA,E,2001-07-05,E GULF
6694,J1,SEAL ROCKS,NA,2001,7,7,M,NA,P,26.20,99.0,69.0,NA,J,2001-07-07,E GULF
6695,J2,SEAL ROCKS,NA,2001,7,7,M,NA,P,24.80,101.0,66.0,NA,J,2001-07-07,E GULF
6696,J3,SEAL ROCKS,NA,2001,7,7,M,NA,P,26.20,103.0,69.0,NA,J,2001-07-07,E GULF
6697,J5,SEAL ROCKS,NA,2001,7,7,F,NA,P,21.00,95.0,65.0,NA,J,2001-07-07,E GULF
6698,J4,SEAL ROCKS,NA,2001,7,7,F,NA,P,25.20,100.0,71.0,NA,J,2001-07-07,E GULF
6699,J6,SEAL ROCKS,NA,2001,7,7,F,NA,P,23.80,98.0,67.0,NA,J,2001-07-07,E GULF
6700,J7,SEAL ROCKS,NA,2001,7,7,M,NA,P,29.40,104.0,73.0,NA,J,2001-07-07,E GULF
